Student_ID,Name,Gender,Age,Education_Level,Employment_Status,City,Device_Type,Internet_Connection_Quality,Course_ID,Course_Name,Category,Course_Level,Course_Duration_Days,Instructor_Rating,Login_Frequency,Average_Session_Duration_Min,Video_Completion_Rate,Discussion_Participation,Time_Spent_Hours,Days_Since_Last_Login,Notifications_Checked,Peer_Interaction_Score,Assignments_Submitted,Assignments_Missed,Quiz_Attempts,Quiz_Score_Avg,Project_Grade,Progress_Percentage,Rewatch_Count,Payment_Mode,Fee_Paid,Discount_Used,Payment_Amount,App_Usage_Percentage,Reminder_Emails_Clicked,Support_Tickets_Raised,Satisfaction_Rating,target,Enrollment_Month
STU127228,Neha Mehta,Female,19,HighSchool,Employed,Hyderabad,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,3,39,48.0,1,9.8,4,3,2.4,6,4,5,65.0,88.3,57.2,1,NetBanking,Yes,No,4069,47,2,1,3.2,1,5
STU127229,Aditya Mehta,Female,26,Bachelor,Student,Vadodara,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,22,65.1,3,0.5,3,6,2.5,4,6,1,65.0,68.4,50.2,4,Free,No,No,0,100,1,1,3.4,0,1
STU127230,Sai Shah,Male,30,Bachelor,Employed,Surat,Tablet,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,41,45.5,3,9.2,16,5,4.1,2,8,4,69.9,86.3,32.2,1,Debit Card,Yes,No,3774,69,3,0,4.4,0,4
STU127231,Isha Sharma,Female,17,HighSchool,Student,Vadodara,Tablet,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,50,42.7,1,8.1,1,4,7.2,4,6,3,69.2,74.7,42.7,3,Credit Card,Yes,Yes,4495,64,1,0,3.7,1,6
STU127232,Rahul Patel,Female,30,Bachelor,Student,Jaipur,Laptop,Low,C101,Python Basics,Programming,Beginner,45,4.6,5,58,32.2,4,1.7,18,5,6.8,8,2,3,92.5,67.6,62.6,5,Credit Card,Yes,No,4230,81,1,0,4.5,1,5
STU127233,Sakshi Gupta,Male,25,Bachelor,Self-Employed,Hyderabad,Laptop,Low,C108,Excel for Business,Business,Beginner,25,4.1,5,33,85.2,2,5.4,15,6,5.9,3,7,3,80.5,90.0,52.3,3,NetBanking,Yes,No,3094,71,3,0,3.6,1,7
STU127234,Sneha Reddy,Male,31,Bachelor,Employed,Vadodara,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,40,66.8,3,3.6,3,8,7.3,3,7,3,74.0,90.5,45.9,1,Scholarship,No,No,2005,81,1,1,3.8,1,5
STU127235,Nikhil Gupta,Female,39,Master,Employed,Jaipur,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,24,25.2,1,7.5,0,3,6.4,3,7,4,75.9,76.5,30.7,0,UPI,Yes,No,4756,83,4,0,4.7,0,6
STU127236,Rahul Desai,Female,29,Bachelor,Student,Surat,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,3,24,87.8,4,6.2,0,8,8.6,5,5,3,78.2,69.5,64.2,3,Debit Card,Yes,No,4007,74,1,0,2.9,1,4
STU127237,Sneha Kumar,Male,26,Bachelor,Student,Ahmedabad,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,2,29,72.7,2,2.2,7,0,9.0,4,6,4,55.1,56.7,52.3,2,Scholarship,No,No,2111,32,4,2,2.9,1,4
STU127238,Isha Bhardwaj,Male,26,Bachelor,Student,Jaipur,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,39,77.1,1,9.3,1,8,7.2,6,4,5,68.2,62.9,66.1,1,UPI,Yes,No,4408,51,5,0,4.6,0,6
STU127239,Meera Desai,Female,24,HighSchool,Self-Employed,Vadodara,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,53,74.8,1,1.8,12,6,9.4,5,5,4,95.7,80.3,60.2,2,Debit Card,Yes,No,5998,83,2,0,3.4,1,10
STU127240,Sneha Desai,Male,26,Bachelor,Unemployed,Lucknow,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,6,24,89.4,2,0.5,6,9,9.9,7,3,4,79.0,100.0,78.3,3,UPI,Yes,No,3279,49,4,1,3.5,1,11
STU127241,Meera Desai,Female,32,Bachelor,Student,Kolkata,Mobile,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,36,26.9,2,10.7,1,3,7.0,7,3,5,84.9,75.0,55.2,0,Scholarship,No,Yes,550,43,1,1,4.8,0,3
STU127242,Aarav Bose,Male,19,Diploma,Employed,Ahmedabad,Mobile,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,6,41,57.4,4,4.5,3,6,8.0,4,6,8,79.5,60.4,47.1,4,Scholarship,No,No,1034,48,2,0,3.8,0,11
STU127243,Nikhil Patel,Female,24,Bachelor,Student,Nagpur,Mobile,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,42,31.8,2,0.5,24,7,6.6,7,3,5,69.8,54.1,55.8,5,UPI,Yes,No,3632,94,1,4,4.4,1,5
STU127244,Ananya Iyer,Male,28,Master,Employed,Ahmedabad,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,20,35.6,0,5.4,6,2,6.7,5,5,1,93.8,90.5,47.0,2,Credit Card,Yes,No,5499,80,5,2,4.8,0,12
STU127245,Sneha Mehta,Male,19,Bachelor,Employed,Hyderabad,Laptop,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,40,59.4,2,3.2,8,3,1.2,6,4,0,69.0,65.5,60.1,4,UPI,Yes,Yes,5253,100,2,1,5.0,1,10
STU127246,Aditya Bhardwaj,Male,17,Bachelor,Student,Kolkata,Laptop,High,C108,Excel for Business,Business,Beginner,25,4.1,5,33,35.7,0,5.1,0,4,4.9,5,5,6,72.8,74.9,46.2,4,Credit Card,Yes,Yes,2618,81,6,1,3.3,1,2
STU127247,Meera Sharma,Female,28,Bachelor,Student,Surat,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,4,48,34.3,4,0.5,10,3,9.4,4,6,5,54.4,71.6,39.6,3,UPI,Yes,No,3472,88,4,2,4.0,0,3
STU127248,Rohan Nair,Male,22,Master,Student,Delhi,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,9,23,56.3,1,1.3,2,2,6.6,3,7,4,60.0,82.6,41.8,3,Free,No,No,0,61,1,2,3.4,0,11
STU127249,Vivaan Reddy,Female,17,Master,Student,Surat,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,3,62,81.1,3,8.4,6,4,10.0,4,6,7,70.7,57.6,55.2,3,UPI,Yes,No,4620,62,2,1,4.9,1,10
STU127250,Arjun Reddy,Male,23,Bachelor,Employed,Kolkata,Laptop,Low,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,3,35,48.5,0,2.7,0,9,7.3,4,6,7,69.5,61.7,44.1,3,Free,No,No,0,90,2,1,4.4,1,2
STU127251,Vivaan Verma,Male,20,Master,Student,Bengaluru,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,49,53.8,5,1.0,10,9,5.7,5,5,2,86.4,73.6,52.5,2,Debit Card,Yes,No,6294,86,2,0,4.0,1,4
STU127252,Sneha Kumar,Male,17,Bachelor,Employed,Mumbai,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,6,49,94.3,3,2.7,17,5,7.4,3,7,4,64.7,85.8,55.3,9,NetBanking,Yes,No,3469,37,1,1,3.9,0,2
STU127253,Meera Bose,Male,31,Bachelor,Employed,Bengaluru,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,59,51.7,4,7.1,3,4,3.3,5,4,3,84.5,62.9,51.2,1,UPI,Yes,No,4745,55,3,1,3.4,0,7
STU127254,Ritika Nair,Male,31,Bachelor,Student,Jaipur,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,7,46,78.0,5,0.5,1,6,5.4,7,3,2,88.6,98.5,74.2,3,Credit Card,Yes,No,7127,41,3,0,4.7,1,10
STU127255,Arjun Mehta,Female,34,PhD,Student,Lucknow,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,6,33,65.2,7,4.1,0,11,8.3,6,4,5,63.0,78.9,62.8,6,Scholarship,No,No,504,75,5,0,4.2,1,5
STU127256,Aditya Bose,Female,24,Diploma,Student,Jaipur,Tablet,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,30,82.0,3,2.3,1,3,6.1,2,8,5,73.2,55.9,43.5,3,UPI,Yes,No,4094,86,1,0,5.0,1,6
STU127257,Sai Kumar,Male,21,Bachelor,Student,Bhopal,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,6,49,58.7,2,3.5,7,12,4.9,5,4,5,93.0,59.1,53.5,5,UPI,Yes,No,4230,100,4,0,5.0,0,2
STU127258,Meera Gupta,Female,29,Bachelor,Student,Chennai,Mobile,Low,C108,Excel for Business,Business,Beginner,25,4.1,4,22,84.1,2,2.8,7,7,5.0,5,5,4,61.5,57.6,62.3,4,UPI,Yes,No,2969,77,6,1,3.7,1,9
STU127259,Krishna Gupta,Male,20,Master,Student,Vadodara,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,28,87.8,4,4.4,6,3,7.4,5,5,4,48.9,59.5,63.7,4,UPI,Yes,No,6028,85,0,1,5.0,0,6
STU127260,Isha Kumar,Female,22,HighSchool,Self-Employed,Hyderabad,Laptop,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,32,57.4,3,0.5,1,5,7.6,4,6,5,65.2,50.8,46.6,4,UPI,Yes,No,3665,69,1,2,4.6,0,7
STU127261,Pooja Bose,Male,24,Bachelor,Unemployed,Nagpur,Laptop,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,33,75.8,2,4.5,3,11,8.6,6,4,5,75.3,76.8,66.4,1,Free,No,No,0,60,1,0,5.0,0,7
STU127262,Isha Reddy,Male,26,Bachelor,Unemployed,Delhi,Mobile,High,C108,Excel for Business,Business,Beginner,25,4.1,8,25,62.8,0,15.6,2,6,9.0,5,5,6,97.6,58.4,54.9,2,Debit Card,Yes,Yes,2609,77,0,2,4.8,1,11
STU127263,Ritika Bhardwaj,Female,19,Bachelor,Student,Mumbai,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,35,68.2,3,1.9,6,6,10.0,4,6,5,80.3,86.0,52.2,2,Free,No,No,0,84,3,1,3.2,0,7
STU127264,Meera Shah,Male,28,HighSchool,Student,Vadodara,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,8,53,68.4,5,6.2,1,9,6.8,6,3,6,77.4,69.5,63.4,0,NetBanking,Yes,Yes,3291,100,5,0,5.0,1,8
STU127265,Arjun Verma,Female,25,Master,Employed,Indore,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,42,80.6,4,3.4,0,0,5.5,7,3,6,89.3,74.0,73.9,0,Free,No,No,0,60,0,0,2.8,0,5
STU127266,Vihaan Bose,Female,30,Bachelor,Student,Indore,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,5,14,55.7,3,8.7,7,2,7.7,6,4,4,49.5,56.7,58.3,0,Free,No,No,0,47,2,1,3.9,0,9
STU127267,Aarav Shah,Male,25,Master,Student,Indore,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,46,61.5,3,4.7,14,6,10.0,6,4,6,82.0,55.3,60.3,4,UPI,Yes,No,3615,70,3,2,5.0,0,4
STU127268,Krishna Desai,Male,22,Bachelor,Employed,Mumbai,Laptop,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,37,41.8,2,0.5,28,5,5.5,5,4,7,74.6,52.4,47.2,5,NetBanking,Yes,Yes,2784,50,2,1,4.8,0,10
STU127269,Aarav Desai,Female,17,Bachelor,Student,Ahmedabad,Tablet,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,31,74.7,0,5.6,11,4,4.0,2,8,4,90.2,61.9,41.2,2,Credit Card,Yes,No,6265,83,4,1,4.2,0,2
STU127270,Isha Gupta,Male,28,HighSchool,Student,Ahmedabad,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,7,34,37.1,2,4.5,0,3,7.3,7,3,5,97.5,78.0,58.9,2,Debit Card,Yes,No,4381,76,1,1,4.1,1,12
STU127271,Neha Patel,Male,26,Bachelor,Student,Surat,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,5,27,21.7,1,1.6,5,0,6.0,4,6,1,69.5,91.1,36.2,2,Credit Card,Yes,No,3641,59,1,4,4.7,0,7
STU127272,Kavya Joshi,Female,17,Diploma,Employed,Pune,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,31,56.1,2,2.6,9,6,3.6,5,5,2,71.1,80.0,53.6,3,NetBanking,Yes,No,5325,100,1,1,4.7,0,12
STU127273,Sneha Bhardwaj,Female,17,Bachelor,Employed,Surat,Tablet,Medium,C108,Excel for Business,Business,Beginner,25,4.1,6,31,78.8,6,6.5,5,9,7.2,6,4,4,82.4,67.9,67.0,1,UPI,Yes,No,3491,55,3,0,3.8,1,12
STU127274,Ananya Nair,Female,20,Bachelor,Student,Pune,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,21,57.6,1,10.5,5,3,5.6,9,1,2,91.4,53.7,76.8,0,Debit Card,Yes,No,3935,61,4,0,5.0,0,8
STU127275,Nikhil Patel,Male,18,Master,Student,Bhopal,Mobile,Low,C101,Python Basics,Programming,Beginner,45,4.6,6,22,66.9,3,6.7,4,8,8.0,6,4,7,71.0,69.1,62.9,2,UPI,Yes,No,4159,33,7,1,4.3,1,1
STU127276,Nikhil Singh,Male,23,Master,Student,Chennai,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,36,41.0,0,4.7,7,2,8.1,4,5,4,63.4,88.7,42.8,3,Scholarship,No,No,711,16,1,1,4.9,0,8
STU127277,Kavya Patel,Male,28,Bachelor,Student,Ahmedabad,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,6,39,70.8,3,3.1,27,5,5.6,3,7,5,67.5,74.1,46.5,2,NetBanking,Yes,No,4409,84,0,0,4.9,0,12
STU127278,Isha Singh,Other,38,Bachelor,Employed,Jaipur,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,2,46,48.9,2,0.5,0,8,8.5,1,9,3,67.9,53.5,25.8,4,Debit Card,Yes,No,4137,74,1,1,4.0,0,8
STU127279,Ritika Verma,Male,23,Master,Self-Employed,Pune,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,42,81.8,3,0.5,6,8,7.7,4,6,4,62.9,92.8,57.3,5,Scholarship,No,No,1504,66,2,1,4.8,0,12
STU127280,Isha Desai,Female,23,Diploma,Employed,Nagpur,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,56,81.0,0,4.2,1,12,6.7,8,2,2,100.0,100.0,81.3,1,Scholarship,No,No,2149,47,4,0,5.0,0,3
STU127281,Aditya Desai,Male,22,PhD,Employed,Bhopal,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,46,76.0,1,8.2,13,6,4.7,4,6,6,52.8,42.5,52.7,3,Scholarship,No,No,1118,42,2,2,4.2,1,6
STU127282,Nikhil Bose,Female,24,Bachelor,Employed,Ahmedabad,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,52,93.8,1,5.5,8,6,10.0,2,8,1,100.0,51.3,47.4,0,Debit Card,Yes,No,4867,48,4,1,4.3,0,9
STU127283,Vivaan Reddy,Female,21,Bachelor,Employed,Indore,Mobile,Low,C108,Excel for Business,Business,Beginner,25,4.1,7,37,63.1,1,10.9,1,4,8.6,1,9,3,59.5,40.5,30.1,2,Debit Card,Yes,No,3159,55,3,1,4.8,0,5
STU127284,Neha Iyer,Female,28,HighSchool,Student,Nagpur,Mobile,Low,C107,Statistics for Data Science,Math,Intermediate,50,4.2,2,35,49.5,2,4.3,9,3,2.5,5,5,10,78.8,90.1,51.8,4,UPI,Yes,No,4422,62,0,1,4.2,0,6
STU127285,Aarav Verma,Female,28,Bachelor,Unemployed,Indore,Tablet,Medium,C108,Excel for Business,Business,Beginner,25,4.1,7,27,40.3,2,0.5,0,3,9.8,4,6,4,70.0,79.0,42.1,0,Credit Card,Yes,No,3271,40,5,3,5.0,1,12
STU127286,Sneha Bhardwaj,Male,30,Master,Student,Delhi,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,6,37,46.6,1,0.5,7,7,4.9,6,4,7,75.7,81.2,56.4,2,UPI,Yes,No,3284,59,1,1,4.1,1,12
STU127287,Aditya Desai,Male,35,Bachelor,Employed,Bengaluru,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,4,24,53.6,2,0.5,8,6,6.1,3,7,2,69.2,63.5,39.9,1,UPI,Yes,No,2962,71,2,2,4.2,1,8
STU127288,Krishna Patel,Female,22,Bachelor,Student,Mumbai,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,3,28,78.7,3,6.1,7,6,5.7,8,1,2,77.5,68.5,79.0,4,Credit Card,Yes,No,4576,56,2,1,4.4,1,3
STU127289,Krishna Nair,Female,26,Master,Employed,Mumbai,Tablet,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,34,29.3,2,0.9,3,5,6.7,7,3,5,78.5,66.9,55.6,2,Credit Card,Yes,No,5685,58,2,0,4.0,1,11
STU127290,Ritika Mehta,Female,28,Diploma,Student,Indore,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,44,59.9,3,16.3,1,8,6.0,7,3,8,68.6,55.1,65.7,3,Debit Card,Yes,No,4392,86,4,0,4.4,1,6
STU127291,Ritika Bose,Male,27,Bachelor,Employed,Delhi,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,30,82.5,2,6.0,7,7,4.1,3,7,2,59.5,81.2,50.9,3,Credit Card,Yes,No,4584,84,3,0,4.6,1,2
STU127292,Sneha Gupta,Male,31,Bachelor,Unemployed,Ahmedabad,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,38,80.7,0,3.5,3,6,4.9,5,5,1,82.2,51.3,60.8,1,Free,No,No,0,98,2,0,3.8,1,7
STU127293,Ritika Gupta,Male,28,Bachelor,Student,Bengaluru,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,5,33,81.0,1,0.5,2,5,8.1,5,5,3,30.8,83.3,62.5,1,Scholarship,No,No,410,49,2,0,3.9,0,7
STU127294,Vihaan Kumar,Female,32,Master,Employed,Bhopal,Tablet,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,2,38,61.5,4,2.2,10,7,5.3,3,7,5,62.5,64.0,42.7,3,Credit Card,Yes,No,4194,63,3,0,3.7,0,1
STU127295,Rohan Mehta,Female,34,Bachelor,Student,Nagpur,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,7,46,73.4,5,4.9,4,9,5.6,5,5,1,65.1,66.2,59.0,4,Free,No,No,0,74,3,0,4.4,0,3
STU127296,Kavya Bhardwaj,Female,36,Master,Employed,Mumbai,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,53,35.5,4,4.3,21,6,9.4,5,5,10,78.8,66.7,45.8,0,Credit Card,Yes,No,3815,63,5,1,5.0,0,10
STU127297,Ananya Mehta,Female,26,Bachelor,Student,Ahmedabad,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,26,58.4,2,0.5,14,3,6.3,6,4,4,77.4,47.8,58.8,1,UPI,Yes,No,4156,90,4,0,3.0,0,3
STU127298,Rohan Gupta,Male,33,Diploma,Employed,Indore,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,7,45,62.0,3,9.1,3,7,3.2,4,6,2,77.8,78.1,49.6,1,Credit Card,Yes,No,6980,50,1,1,3.2,0,9
STU127299,Aditya Mehta,Female,20,Bachelor,Employed,Kolkata,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,3,29,80.7,4,2.0,8,4,7.5,4,6,3,78.5,56.1,55.0,4,UPI,Yes,No,3428,79,3,0,4.3,0,3
STU127300,Ananya Verma,Male,39,Master,Employed,Kolkata,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,48,74.9,2,6.0,6,7,2.7,6,4,5,67.2,86.9,66.6,3,UPI,Yes,No,5245,64,5,1,4.3,1,10
STU127301,Pooja Sharma,Male,26,Bachelor,Employed,Ahmedabad,Mobile,Low,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,43,65.8,0,9.7,1,4,6.2,2,8,3,90.0,86.9,39.4,1,UPI,Yes,Yes,3958,70,3,3,4.3,0,1
STU127302,Arjun Iyer,Male,24,Diploma,Employed,Indore,Mobile,High,C108,Excel for Business,Business,Beginner,25,4.1,3,25,78.8,4,3.0,5,7,4.6,4,6,4,90.5,73.3,55.2,0,Debit Card,Yes,No,3520,84,4,2,3.7,1,8
STU127303,Ananya Desai,Female,22,Master,Employed,Chennai,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,41,51.4,2,0.5,0,2,8.1,6,4,5,63.7,64.1,57.2,4,Credit Card,Yes,No,5390,43,2,2,3.3,0,10
STU127304,Ritika Desai,Female,27,Master,Student,Chennai,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,28,82.9,0,3.9,0,1,9.0,3,7,5,56.7,62.1,50.1,1,NetBanking,Yes,Yes,3083,100,1,0,4.0,1,2
STU127305,Priya Iyer,Male,25,Bachelor,Self-Employed,Indore,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,3,34,73.9,0,3.9,2,5,5.3,7,3,4,69.0,77.1,71.7,6,Free,No,No,0,73,3,1,4.7,1,9
STU127306,Sai Desai,Male,28,Bachelor,Student,Lucknow,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,26,76.1,0,1.8,2,7,3.9,5,5,1,88.5,68.4,60.0,4,Credit Card,Yes,Yes,4406,12,3,0,4.8,0,8
STU127307,Arjun Bose,Male,22,Bachelor,Student,Hyderabad,Laptop,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,18,91.9,2,0.5,2,3,8.0,3,7,2,59.1,70.5,53.7,3,Credit Card,Yes,No,3732,68,1,0,4.7,0,9
STU127308,Ananya Singh,Male,17,Bachelor,Student,Pune,Tablet,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,3,43,51.2,4,5.9,5,1,4.4,5,5,2,74.3,72.0,51.5,2,Debit Card,Yes,No,4245,21,2,1,4.9,0,7
STU127309,Rahul Nair,Female,24,Master,Employed,Indore,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,58,58.5,5,11.1,1,2,8.1,4,6,4,76.1,78.2,48.4,1,Free,No,No,0,75,13,1,4.7,0,10
STU127310,Meera Reddy,Male,27,Diploma,Student,Nagpur,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,8,33,67.0,2,8.9,8,8,6.0,7,3,5,75.7,49.0,67.9,1,Debit Card,Yes,No,4602,35,2,0,4.2,1,11
STU127311,Priya Bhardwaj,Female,25,Bachelor,Employed,Delhi,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,2,27,78.8,4,3.4,15,3,4.0,2,8,1,66.5,55.5,42.3,2,Free,No,No,0,74,1,0,3.7,0,7
STU127312,Rohan Kumar,Female,27,PhD,Student,Nagpur,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,11,57.0,3,7.5,2,6,5.7,6,4,5,85.6,59.2,58.9,1,NetBanking,Yes,No,5414,97,2,1,4.7,0,1
STU127313,Meera Bhardwaj,Female,26,Bachelor,Employed,Lucknow,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,6,40,70.5,1,1.6,0,4,7.2,3,6,1,78.9,68.6,46.1,2,Scholarship,No,No,2399,72,1,1,4.2,0,5
STU127314,Isha Gupta,Female,17,Diploma,Employed,Kolkata,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,38,61.3,4,0.5,1,5,5.5,4,6,5,70.4,68.7,48.9,7,NetBanking,Yes,No,5637,73,6,2,4.8,0,3
STU127315,Nikhil Sharma,Female,25,HighSchool,Student,Surat,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,27,70.7,1,6.2,1,5,6.1,8,2,4,73.5,63.1,75.9,3,UPI,Yes,No,4948,97,0,0,2.9,0,4
STU127316,Ananya Kumar,Female,31,Bachelor,Employed,Pune,Tablet,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,3,14,75.6,1,0.5,8,4,9.2,5,5,3,84.8,74.1,60.2,4,Scholarship,No,No,939,26,1,0,5.0,1,11
STU127317,Priya Desai,Male,24,Master,Unemployed,Bengaluru,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,8,29,40.0,2,6.0,5,4,10.0,3,7,6,56.6,63.4,35.2,2,Scholarship,No,No,1668,55,1,2,5.0,0,3
STU127318,Ritika Mehta,Male,17,HighSchool,Employed,Ahmedabad,Tablet,High,C108,Excel for Business,Business,Beginner,25,4.1,6,51,64.6,5,2.2,6,11,7.6,9,1,3,83.6,76.5,80.4,3,Credit Card,Yes,No,3309,48,2,1,4.7,1,11
STU127319,Nikhil Singh,Female,19,Bachelor,Self-Employed,Nagpur,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,4,59,56.7,2,5.8,1,16,10.0,5,5,2,87.3,88.0,54.3,3,Scholarship,No,No,1273,57,0,0,4.7,0,6
STU127320,Ananya Bhardwaj,Male,29,Bachelor,Employed,Vadodara,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,2,29,89.8,3,0.5,22,5,1.3,5,5,3,66.8,70.0,64.9,2,NetBanking,Yes,No,4113,63,1,1,4.4,0,12
STU127321,Ritika Sharma,Female,19,Diploma,Student,Vadodara,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,45,98.5,4,9.4,0,5,7.5,4,6,3,79.0,88.0,62.9,4,UPI,Yes,No,5190,83,0,0,4.2,1,3
STU127322,Neha Desai,Male,31,Bachelor,Employed,Delhi,Mobile,Low,C101,Python Basics,Programming,Beginner,45,4.6,7,41,63.1,0,8.3,16,4,5.6,4,6,3,84.4,45.6,48.4,1,Free,No,No,0,49,3,0,3.8,0,5
STU127323,Ritika Iyer,Male,30,Master,Student,Nagpur,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,48,25.5,3,7.8,5,5,8.0,5,5,3,78.3,56.7,41.8,2,Credit Card,Yes,No,4874,71,2,2,2.6,1,8
STU127324,Pooja Verma,Female,36,Diploma,Unemployed,Lucknow,Laptop,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,34,60.1,3,7.3,3,5,10.0,5,5,8,88.1,41.7,53.1,2,NetBanking,Yes,No,5676,87,1,1,4.7,1,11
STU127325,Sai Gupta,Male,17,Bachelor,Employed,Ahmedabad,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,8,50,43.0,1,11.8,4,9,3.3,4,6,2,78.3,66.5,42.4,2,Free,No,No,0,100,2,0,3.6,0,5
